spot_id,spot_name,lat,lon,count,spot_types,is_parking
672,ピュア 西大寺1号店,34.6961,135.786835,2,"[""beauty_salon"", ""point_of_interest"", ""establishment""]",False
673,駐車場,34.732875,135.732343,2,"[""premise"", ""parking"", ""point_of_interest"", ""establishment""]",False
674,エルミネ奈良,34.684936,135.808418,2,"[""night_club"", ""point_of_interest"", ""establishment""]",False
675,吉田機電,34.6885275,135.80651749999998,2,"[""point_of_interest"", ""establishment""]",False
676,住友生命 奈良支社,34.6828275,135.821464,2,"[""point_of_interest"", ""establishment""]",False
677,春日大社最寄駐車場,34.677779,135.8452445,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
678,HORIC,34.8899765,135.8009985,2,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
679,LAMUCARNA salon for poodles,34.926725,135.740003,2,"[""point_of_interest"", ""establishment""]",False
680,パリワール村,34.729248,135.7427505,2,"[""cafe"", ""grocery_or_supermarket"", ""restaurant"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
681,Kanemi アピタ大和郡山店,34.642793,135.769918,2,"[""food"", ""point_of_interest"", ""store"", ""establishment""]",False
682,イオンモール四條畷店,34.74833,135.630406,2,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",False
683,大神神社第6駐車場,34.52862,135.8462,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
684,グランダ学園前,34.688635,135.740991,2,"[""health"", ""point_of_interest"", ""establishment""]",False
685,奈良県立橿原公苑 庭球場（フットサルコート）,34.4910955,135.792457,2,"[""point_of_interest"", ""establishment""]",False
686,ほっともっと 生駒俵口町店,34.705513,135.697171,2,"[""meal_takeaway"", ""restaurant"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
687,タイムズ奈良油留木町,34.686825,135.831583,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
688,中登美団地D1,34.7168365,135.745937,2,"[""point_of_interest"", ""establishment""]",False
689,奈良市新大宮chord（コード）美容室,34.682043,135.811694,2,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
690,サブウェイ 近鉄西大寺駅前店,34.6942205,135.783018,2,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
691,ケニス 門真ディストリビューションセンター（門真D.C.）,34.720113,135.597683,2,"[""point_of_interest"", ""establishment""]",False
692,かつや 奈良尼辻店,34.6771135,135.799699,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
693,アドコート,34.747503,135.769706,2,"[""point_of_interest"", ""establishment""]",False
694,奈良２１世紀フォーラム事務局,34.681283,135.820615,2,"[""point_of_interest"", ""establishment""]",False
695,グランドパレス学園前・管理事務所,34.71836,135.742373,2,"[""point_of_interest"", ""establishment""]",False
696,イオンタウン富雄南,34.6677205,135.757352,2,"[""shopping_mall"", ""cafe"", ""food"", ""point_of_interest"", ""establishment""]",False
697,ココイロカフェ 東大阪店,34.698451,135.638176,2,"[""cafe"", ""meal_takeaway"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
698,奈な屋,34.706196,135.732545,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
699,宇治税務署,34.874905,135.770657,2,"[""accounting"", ""local_government_office"", ""point_of_interest"", ""finance"", ""establishment""]",False
700,Honda Cars 南近畿奈良 阪奈宝来店,34.68395,135.775293,2,"[""car_dealer"", ""store"", ""point_of_interest"", ""establishment""]",False
701,すき家 宝来店,34.68431,135.776848,2,"[""cafe"", ""meal_takeaway"", ""store"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
702,RayCassin OUTLET ららぽーと門真・三井アウトレットパーク大阪門真店,34.733216,135.585118,2,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",False
703,つばさクラブ,34.719023,135.732058,2,"[""point_of_interest"", ""establishment""]",False
704,（有）フジモトファスナー,34.64571,135.523901,2,"[""point_of_interest"", ""store"", ""establishment""]",False
705,下鳥羽市営住宅公園,34.941516,135.7455855,2,"[""park"", ""point_of_interest"", ""establishment""]",False
706,BARKBOX,34.696768,135.69661,2,"[""clothing_store"", ""point_of_interest"", ""store"", ""establishment""]",False
707,あらい鍼灸整骨院,34.720995,135.789583,2,"[""point_of_interest"", ""health"", ""establishment""]",False
708,中野司朗レディースクリニック,34.724713,135.764325,2,"[""doctor"", ""point_of_interest"", ""health"", ""establishment""]",False
709,和食さと 山科店,34.989630500000004,135.8105405,2,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
710,岩田医院,34.765023,135.86659,2,"[""doctor"", ""health"", ""point_of_interest"", ""establishment""]",False
711,竹内小児科,34.690721,135.71155299999998,2,"[""doctor"", ""health"", ""point_of_interest"", ""establishment""]",False
712,Rootsどうぶつ病院,34.702675,135.697428,2,"[""health"", ""point_of_interest"", ""establishment""]",False
713,安田歯科医院,34.6932915,135.696518,2,"[""health"", ""point_of_interest"", ""establishment""]",False
714,中華そば おしたに,34.678703,135.788725,2,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
715,ジャパンブックス郡山店,34.64787,135.782136,2,"[""book_store"", ""store"", ""point_of_interest"", ""establishment""]",False
716,アルペンアウトドアーズ 京都宇治店,34.907398,135.783226,2,"[""store"", ""point_of_interest"", ""establishment""]",False
717,木津川市役所 西部出張所,34.726555,135.790688,2,"[""city_hall"", ""local_government_office"", ""point_of_interest"", ""establishment""]",False
718,オーダースーツ専門店 ツキムラ京都精華店,34.745845,135.765096,2,"[""clothing_store"", ""store"", ""point_of_interest"", ""establishment""]",False
719,アシスト,34.991903,135.71675,2,"[""store"", ""point_of_interest"", ""establishment""]",False
720,マキノ健康センター・マキノ整骨院,34.6534705,135.78511,2,"[""point_of_interest"", ""health"", ""establishment""]",False
721,奈良商工会議所,34.68468,135.829792,2,"[""point_of_interest"", ""establishment""]",False
722,山城茶業之碑,34.746826,135.81815,2,"[""point_of_interest"", ""establishment""]",False
723,日産EV充電スタンド,34.74248,135.785761,2,"[""point_of_interest"", ""establishment""]",False
724,春日ダンス教室,34.701508000000004,135.7527565,2,"[""point_of_interest"", ""establishment""]",False
725,タイムズカー タイムズ関西大学前第４,34.771997,135.5101805,2,"[""car_rental"", ""point_of_interest"", ""establishment""]",False
726,マクドナルド ２４号木津店,34.727553,135.821125,2,"[""cafe"", ""restaurant"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
727,ショーナン.ロジテック,34.731733,135.586686,2,"[""moving_company"", ""storage"", ""point_of_interest"", ""establishment""]",False
728,（株）ケーエスケー 大阪東支店,34.728766,135.583655,2,"[""point_of_interest"", ""establishment""]",False
729,ももたろう 京田辺店,34.7933,135.77607,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
730,GREENSUN FOODグリーンサンフード,34.610141,135.735791,2,"[""cafe"", ""meal_takeaway"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
731,木津川アート壁画,34.725108,135.79201,2,"[""tourist_attraction"", ""point_of_interest"", ""establishment""]",False
732,白い屋,34.764398,135.630048,2,"[""point_of_interest"", ""establishment""]",False
733,大里会館,34.733926,135.795736,2,"[""church"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",False
734,駐車場,34.6498565,135.801544,2,"[""parking"", ""premise"", ""point_of_interest"", ""establishment""]",False
735,株式会社タツノ 奈良営業所,34.68621,135.802545,2,"[""point_of_interest"", ""establishment""]",False
736,まりお流らーめん,34.677881,135.800138,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
737,高浜岸壁,34.680726,135.184838,2,"[""tourist_attraction"", ""point_of_interest"", ""establishment""]",False
738,忍ケ丘ゴルフセンター,34.743969500000006,135.649479,2,"[""point_of_interest"", ""establishment""]",False
739,EV充電スタンド,34.580819500000004,135.0131265,2,"[""point_of_interest"", ""establishment""]",False
740,（有）トキワ屋,34.695535,135.76377,2,"[""laundry"", ""point_of_interest"", ""establishment""]",False
741,公園西通り（バス）,34.746815,135.7714,2,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
742,齋藤医院,34.7163905,135.752009,2,"[""health"", ""point_of_interest"", ""establishment""]",False
743,Sis,34.6990635,135.75097749999998,2,"[""health"", ""point_of_interest"", ""establishment""]",False
744,越後,34.684513,135.75444399999998,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
745,スクロジマーケティング株式会社,34.7287025,135.7018645,2,"[""storage"", ""point_of_interest"", ""establishment""]",False
746,契約駐車場みやけ,34.691898,135.729191,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
747,鹿ノ台東一丁目,34.729991,135.752846,2,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
748,多機能トイレ（橿原市営 硬式野球場１）,34.4962585,135.774035,2,"[""point_of_interest"", ""establishment""]",False
749,カメラのキタムラ 奈良・東生駒店,34.6990505,135.709055,2,"[""electronics_store"", ""home_goods_store"", ""store"", ""point_of_interest"", ""establishment""]",False
750,松陽台二丁目第2号街区公園,34.718026,135.735793,2,"[""park"", ""point_of_interest"", ""establishment""]",False
751,はま寿司 奈良押熊店,34.714658,135.772668,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
752,ペットプラザ 精華台店,34.746311,135.772325,2,"[""pet_store"", ""point_of_interest"", ""store"", ""establishment""]",False
753,コンセプト 同志社駅前パーキング,34.805625,135.777285,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
754,リコラス登美ヶ丘 Ｃ棟,34.726175,135.75363,2,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",False
755,おくた 奈良町本店,34.678611,135.831668,2,"[""point_of_interest"", ""store"", ""food"", ""establishment""]",False
756,ココカラファイン 生駒店,34.6955,135.701925,2,"[""drugstore"", ""point_of_interest"", ""health"", ""store"", ""establishment""]",False
757,㈱真井組,34.729968,135.7343455,2,"[""storage"", ""point_of_interest"", ""establishment""]",False
758,ゆららの湯 奈良店,34.66946,135.80229,2,"[""spa"", ""point_of_interest"", ""establishment""]",False
759,奈良市役所 北部出張所,34.721923,135.790631,2,"[""city_hall"", ""local_government_office"", ""point_of_interest"", ""establishment""]",False
760,大阪住重建機（株） 東大阪営業所,34.745961,135.632045,2,"[""point_of_interest"", ""establishment""]",False
761,ホテル イエスウィキャン生駒店,34.7318505,135.713859,2,"[""lodging"", ""point_of_interest"", ""establishment""]",False
762,酒蔵与左衛門,34.713715,135.72109,2,"[""liquor_store"", ""point_of_interest"", ""store"", ""establishment""]",False
763,エコ・ユートピア,34.672381,135.699175,2,"[""park"", ""point_of_interest"", ""establishment""]",False
764,ガスト 奈良藤ノ木台店,34.682273,135.756063,2,"[""meal_delivery"", ""meal_takeaway"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
765,コンディトライ・デティ,34.722753,135.7081875,2,"[""bakery"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
766,奈良日産自動車（株） お客様相談室,34.619473,135.757331,2,"[""point_of_interest"", ""establishment""]",False
767,中登美ヶ丘三丁目（バス）,34.719295,135.745533,2,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
768,登美ヶ丘公民館 大ホール３（旧 グリーンホール）,34.71912450000001,135.7496265,2,"[""city_hall"", ""local_government_office"", ""point_of_interest"", ""establishment""]",False
769,UR都市機構奈良学園前・鶴舞 管理サービス事務所,34.7014645,135.749498,2,"[""real_estate_agency"", ""point_of_interest"", ""establishment""]",False
770,キャンプおおさか,34.776376,135.715431,2,"[""campground"", ""park"", ""lodging"", ""point_of_interest"", ""establishment""]",False
771,光台一丁目（バス）,34.7445,135.768778,2,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
772,bas 枚方デポ,34.814901,135.672308,2,"[""point_of_interest"", ""establishment""]",False
773,南都銀行 木津支店 ガーデンモール出張所,34.719624,135.817522,2,"[""bank"", ""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
774,ビューティサロンFUJITA登美ケ丘店,34.714941,135.750545,2,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
775,ファミリーマート 奈良鶴舞西店,34.701773,135.747735,2,"[""convenience_store"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
776,赤ちゃんルーム,34.725151,135.749398,2,"[""point_of_interest"", ""establishment"", ""subpremise""]",False
777,ビストロ イブー,34.707723,135.696628,2,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
778,GKパーツ商会,34.663559,135.719661,2,"[""car_repair"", ""point_of_interest"", ""establishment""]",False
779,駐車場,34.734413,135.734871,2,"[""premise"", ""parking"", ""point_of_interest"", ""establishment""]",False
780,シン・コーポレーション,34.746221500000004,135.78315300000003,2,"[""point_of_interest"", ""establishment""]",False
781,アイエス学園 奈良学習館,34.686853,135.810786,2,"[""school"", ""point_of_interest"", ""establishment""]",False
782,鹿畑口（バス）,34.728542000000004,135.748425,2,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
783,あしび薬局菖蒲池店,34.696625,135.7609815,2,"[""pharmacy"", ""health"", ""point_of_interest"", ""store"", ""establishment""]",False
784,サンドラッグ 奈良法蓮町店,34.6934305,135.825394,2,"[""drugstore"", ""health"", ""point_of_interest"", ""store"", ""establishment""]",False
785,時計修理工房白金堂 奈良富雄事務所,34.694191000000004,135.735097,2,"[""point_of_interest"", ""store"", ""establishment""]",False
786,スペースECO 登美ヶ丘駅前,34.7286495,135.75118700000002,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
787,（株）学研都市設備 生駒支店,34.732398,135.715863,2,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
788,スペースECO 登美ヶ丘駅前,34.7282095,135.75141150000002,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
789,奈良先端科学技術大学院大学 先端科学技術研究科 情報科学領域,34.729958499999995,135.7320845,2,"[""university"", ""point_of_interest"", ""establishment""]",True
790,掛橋（バス）,34.723248,135.720308,2,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
791,UR都市機構奈良学園前･鶴舞 19号棟,34.702867999999995,135.7515035,2,"[""point_of_interest"", ""establishment""]",False
792,Honda Cars 奈良中央 生駒北店,34.7228585,135.7057805,2,"[""car_dealer"", ""store"", ""point_of_interest"", ""establishment""]",False
793,須磨寺駐車場,34.649141,135.110328,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
794,A,34.726768,135.790095,2,"[""subpremise"", ""point_of_interest"", ""establishment""]",False
795,枯淡,34.684831,135.8112,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
796,Beauty&Spa Chloe,34.694086,135.19053,2,"[""beauty_salon"", ""point_of_interest"", ""establishment""]",False
797,cafe A.A,34.744781,135.75879,2,"[""cafe"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
798,（株）フジハラ美装,34.73977,135.75613,2,"[""point_of_interest"", ""establishment""]",False
799,かわにし歯科医院,34.696614499999995,135.732599,2,"[""dentist"", ""health"", ""point_of_interest"", ""establishment""]",False
800,クローバー,34.72011,135.72275,2,"[""car_dealer"", ""point_of_interest"", ""store"", ""establishment""]",False
801,みずき堂,34.72808,135.74937,2,"[""point_of_interest"", ""store"", ""establishment""]",False
802,いけばな教室嵯峨御流,34.72863,135.72771,2,"[""school"", ""point_of_interest"", ""establishment""]",False
803,医王山　寿福寺　専用駐車場,34.759745,135.159546,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
804,タイムズ北野異人館前,34.7007185,135.19100500000002,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
805,なかた整形外科,34.7103405,135.7581995,2,"[""doctor"", ""health"", ""point_of_interest"", ""establishment""]",False
806,ヤマト運輸 平城京センター,34.704760500000006,135.78081350000002,2,"[""point_of_interest"", ""establishment""]",False
807,リッケンスポーツクラブ精華教室,34.747553,135.781165,2,"[""gym"", ""health"", ""point_of_interest"", ""establishment""]",False
808,ゼルコヴァ,34.725423,135.715518,2,"[""cafe"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
809,ノムラクリーニング コープ押熊店,34.721606,135.770535,2,"[""laundry"", ""point_of_interest"", ""establishment""]",False
810,神戸土地建物（株） 本社,34.687231,135.19203,2,"[""real_estate_agency"", ""point_of_interest"", ""establishment""]",False
811,串屋 西大寺店,34.696217000000004,135.78544399999998,2,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
812,アクシーズファム,34.679906,135.18324,2,"[""clothing_store"", ""point_of_interest"", ""store"", ""establishment""]",False
813,淡路ジェノバライン 岩屋港のりば,34.590043,135.019982,2,"[""point_of_interest"", ""establishment""]",False
814,兵庫三菱自動車販売（株） 神戸店,34.701083,135.2126675,2,"[""car_dealer"", ""point_of_interest"", ""store"", ""establishment""]",False
815,道の駅 あわじ 駐車場,34.601648,135.008239,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
816,石井工業(株）,34.850033,135.744628,2,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
817,馬渕第1児童遊園,34.75483,135.7991,2,"[""park"", ""point_of_interest"", ""establishment""]",False
818,インド料理 Milan 西の京,34.663576,135.760956,2,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
819,イオンモール四條畷,34.7465905,135.6286645,2,"[""shopping_mall"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
820,奈良トヨタ 生駒店,34.73231,135.7214,2,"[""car_dealer"", ""store"", ""point_of_interest"", ""establishment""]",False
821,駐車場,34.5759985,134.9998015,2,"[""parking"", ""premise"", ""point_of_interest"", ""establishment""]",False
822,佐田商店鹿畑工場,34.72867,135.73975,2,"[""point_of_interest"", ""establishment""]",False
823,登美ヶ丘駅前駐車場,34.727055,135.750248,2,"[""parking"", ""point_of_interest"", ""establishment""]",False
824,江崎公園,34.60712,134.993623,2,"[""park"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]",False
825,スターバックス コーヒー 東香里店,34.77709,135.660283,1,"[""meal_takeaway"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
826,イオンモールKYOTO,34.982056,135.754328,1,"[""shopping_mall"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
827,敷島庵,34.7026705,135.7691455,1,"[""library"", ""point_of_interest"", ""establishment""]",False
828,エヌ・アイ・プランニング,34.7069,135.7059655,1,"[""point_of_interest"", ""establishment""]",False
829,せいか里山交流広場,34.749026,135.763121,1,"[""point_of_interest"", ""establishment""]",False
830,アサノブロック（株）,34.733965,135.595275,1,"[""general_contractor"", ""store"", ""point_of_interest"", ""establishment""]",False
831,奈良県営住宅平城団地,34.714736,135.779398,1,"[""point_of_interest"", ""establishment""]",False
832,（株）博善社 やすらぎ店,34.679058,135.825676,1,"[""point_of_interest"", ""establishment""]",False
833,駐車場,34.747017,135.77318,1,"[""premise"", ""parking"", ""point_of_interest"", ""establishment""]",False
834,ラ・クレア,34.7017005,135.7075465,1,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
835,新日本セキュリティ,34.741058,135.618775,1,"[""point_of_interest"", ""establishment""]",False
836,三和平城グランドパレス,34.713312,135.77989300000002,1,"[""point_of_interest"", ""establishment""]",False
837,Dパーキング 奈良市大宮町2丁目第1,34.684194000000005,135.817427,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
838,南都銀行ATM,34.746985,135.77969,1,"[""atm"", ""bank"", ""finance"", ""point_of_interest"", ""establishment""]",False
839,（有）青光社,34.682061,135.79634,1,"[""point_of_interest"", ""establishment""]",False
840,中信美術館,35.020176,135.753495,1,"[""tourist_attraction"", ""museum"", ""point_of_interest"", ""establishment""]",False
841,業務スーパー南生駒店,34.661436,135.707743,1,"[""transit_station"", ""point_of_interest"", ""establishment""]",False
842,株式会社川野工業 交野営業所,34.775313,135.665031,1,"[""point_of_interest"", ""establishment""]",False
843,シャトレーゼ 四條畷店,34.739462,135.644583,1,"[""bakery"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
844,京都トヨペット 久御山店,34.895511,135.743715,1,"[""car_dealer"", ""point_of_interest"", ""store"", ""establishment""]",False
845,やまのたに公園,34.728115,135.705416,1,"[""park"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]",False
846,個別指導の明光義塾 高の原教室,34.720726,135.788806,1,"[""point_of_interest"", ""school"", ""establishment""]",False
847,ローソン 御所名柄店,34.441945,135.714629,1,"[""convenience_store"", ""atm"", ""finance"", ""store"", ""food"", ""point_of_interest"", ""establishment""]",False
848,北新池（秋篠）,34.705763,135.7739185,1,"[""point_of_interest"", ""establishment""]",False
849,兜台一丁目（バス）,34.7249755,135.7876205,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
850,相和橋,34.734863000000004,135.78525100000002,1,"[""point_of_interest"", ""establishment""]",False
851,パリワール村,34.7296855,135.743798,1,"[""grocery_or_supermarket"", ""cafe"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
852,マクドナルド ２４号木津店,34.727863,135.8216055,1,"[""cafe"", ""restaurant"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
853,いこまツーリスト,34.706158,135.706903,1,"[""travel_agency"", ""point_of_interest"", ""establishment""]",False
854,菓子いちばん,34.662989,135.7085185,1,"[""store"", ""food"", ""point_of_interest"", ""establishment""]",False
855,サン薬局三里店,34.628864,135.70620300000002,1,"[""pharmacy"", ""health"", ""point_of_interest"", ""store"", ""establishment""]",False
856,（有）西大和マイカーセンター 本店,34.613538,135.707468,1,"[""car_dealer"", ""point_of_interest"", ""store"", ""establishment""]",False
857,CUSTOM HOME-カスタムホーム 枚方オフィス,34.8130995,135.6827675,1,"[""general_contractor"", ""point_of_interest"", ""establishment""]",False
858,アメメイク出張メイクアップ,34.781661,135.662753,1,"[""hair_care"", ""point_of_interest"", ""establishment""]",False
859,三和奈良阪グラウンド,34.706445,135.827655,1,"[""point_of_interest"", ""establishment""]",False
860,サフラン,34.439293,135.728326,1,"[""point_of_interest"", ""establishment""]",False
861,ほりのバーガー,34.4386275,135.72792800000002,1,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
862,auショップ 生駒南,34.659958,135.707891,1,"[""store"", ""point_of_interest"", ""establishment""]",False
863,リノペーション,34.720191,135.72504,1,"[""point_of_interest"", ""establishment""]",False
864,町中華 やみつく麻婆専門店 麺吉本舗,34.416106,135.718691,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
865,幼保連携型認定こども園 生駒ピュアこども園,34.72791,135.754201,1,"[""point_of_interest"", ""school"", ""establishment""]",False
866,御所市民運動公園,34.428361,135.730653,1,"[""point_of_interest"", ""establishment""]",False
867,パン工房 西山荘,34.711806,135.726226,1,"[""bakery"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
868,伊勢津ドライ 万代鶴舞店,34.707201,135.750965,1,"[""laundry"", ""point_of_interest"", ""establishment""]",False
869,門真商店,34.730448,135.592985,1,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
870,ミニストップ 伊賀畑村店,34.767756,136.2078,1,"[""convenience_store"", ""atm"", ""finance"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
871,（株）白洋舍 登美ケ丘店,34.715694,135.746439,1,"[""laundry"", ""point_of_interest"", ""establishment""]",False
872,皮膚科生駒熊本クリニック,34.7037175,135.69736849999998,1,"[""doctor"", ""point_of_interest"", ""health"", ""establishment""]",False
873,（有）フォトプラザクスハラ,34.715554,135.73979,1,"[""point_of_interest"", ""establishment""]",False
874,ピザリアニューエイジ 北生駒店,34.72344,135.720876,1,"[""bakery"", ""food"", ""store"", ""point_of_interest"", ""establishment""]",False
875,（株）アド毎広,34.777918,135.616791,1,"[""store"", ""point_of_interest"", ""establishment""]",False
876,udon & cafe 麺喰,34.677542,135.83496150000002,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
877,とびやま不動産,34.727566,135.7236755,1,"[""point_of_interest"", ""establishment""]",False
878,淨教寺,34.682686000000004,135.82525299999998,1,"[""tourist_attraction"", ""place_of_worship"", ""point_of_interest"", ""establishment""]",False
879,稲葉（バス）,34.723094,135.70659899999998,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
880,阪神タイガースショップ TEAM SHOP CLUBHOUSE,34.7007,135.497635,1,"[""clothing_store"", ""point_of_interest"", ""store"", ""establishment""]",False
881,ONE PARK宿院町,34.686961,135.828756,1,"[""parking"", ""point_of_interest"", ""establishment""]",False
882,Kato Drum School,34.722395,135.72776,1,"[""point_of_interest"", ""establishment""]",False
883,餃子の王将 上田原店,34.713325,135.680513,1,"[""meal_takeaway"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
884,（株）サンコウ 生駒支店,34.693205,135.698656,1,"[""point_of_interest"", ""establishment""]",False
885,トライプラス 木津駅前校,34.734492,135.821999,1,"[""point_of_interest"", ""school"", ""establishment""]",False
886,ゆうちょ銀行 大阪支店 ファミリーマート奈良中町店内出張所,34.67799,135.7426735,1,"[""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
887,ローソン銀行ＡＴＭ 奈良中町共同出張所,34.67868,135.741356,1,"[""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
888,河原医院,34.720008,135.750915,1,"[""doctor"", ""point_of_interest"", ""health"", ""establishment""]",False
889,ザ・コーヒー 中町店,34.6725775,135.75556949999998,1,"[""cafe"", ""point_of_interest"", ""store"", ""food"", ""establishment""]",False
890,イリスウォーターテラスあやめ池,34.7003,135.758741,1,"[""point_of_interest"", ""establishment""]",False
891,メイプルリーフ薬局押熊店,34.723065,135.76996,1,"[""pharmacy"", ""point_of_interest"", ""store"", ""health"", ""establishment""]",False
892,生駒台北第1公園,34.704992000000004,135.701142,1,"[""park"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]",False
893,河辺グランドライフ秋篠,34.704505,135.7706155,1,"[""point_of_interest"", ""establishment""]",False
894,エスク三ツ川（株） 京田辺支店,34.827646,135.757266,1,"[""point_of_interest"", ""establishment""]",False
895,（株）三陽鉄工所,34.751476,135.625758,1,"[""point_of_interest"", ""establishment""]",False
896,かつや 大阪四條畷店,34.740836,135.626625,1,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]",False
897,ファミリーマート 幾野四丁目店,34.796012000000005,135.684158,1,"[""convenience_store"", ""atm"", ""finance"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
898,PUDOステーション ヤマト運輸 京都精華センター,34.7627775,135.7886715,1,"[""storage"", ""point_of_interest"", ""establishment""]",False
899,（株）フォトン,34.7446745,135.75642449999998,1,"[""point_of_interest"", ""establishment""]",False
900,オクムラ薬局,34.715647000000004,135.74528600000002,1,"[""pharmacy"", ""point_of_interest"", ""health"", ""store"", ""establishment""]",False
901,中村屋 木津店,34.735953,135.804045,1,"[""supermarket"", ""grocery_or_supermarket"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",False
902,なかのや,34.715125,135.745228,1,"[""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
903,鹿畑口（バス）,34.728479500000006,135.747784,1,"[""bus_station"", ""transit_station"", ""point_of_interest"", ""establishment""]",False
904,天丼・天ぷら本舗 さん天 奈良三条店,34.679443,135.811941,1,"[""meal_takeaway"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",False
905,南都銀行キャッシュコーナー,34.736393,135.803361,1,"[""atm"", ""finance"", ""point_of_interest"", ""establishment""]",False
906,（有）睦工業所,34.731291,135.730538,1,"[""point_of_interest"", ""establishment""]",False
907,シューズ愛ランド 奈良柏木店,34.676835,135.80024,1,"[""shoe_store"", ""store"", ""point_of_interest"", ""establishment""]",False
